,time,temp,feelslike,humidity,dew,precip,snow,snowdepth,preciptype,windgust,windspeed,winddir,pressure,visibility,cloudcover,solarradiation,solarenergy,uvindex,conditions,tzoffset
3130,2023-05-11 09:00:00,7.8,6.2,99.24,7.7,0.0,0.0,0.0,,15.1,8.8,41.0,1028.6,2.5,10.0,70.0,0.3,1.0,0,
3131,2023-05-11 10:00:00,10.2,10.2,95.62,9.5,0.0,0.0,0.0,,18.0,9.0,50.0,1028.0,10.0,0.2,298.0,1.1,3.0,0,
3132,2023-05-11 11:00:00,13.6,13.6,74.4,9.2,0.0,0.0,0.0,,24.5,4.5,48.0,1027.5,10.0,0.0,532.0,1.9,5.0,0,
3133,2023-05-11 12:00:00,16.4,16.4,58.54,8.2,0.0,0.0,0.0,,33.1,21.8,1.0,1026.4,40.0,10.0,577.0,2.1,6.0,0,
3134,2023-05-11 13:00:00,17.1,17.1,55.71,8.2,0.0,0.0,0.0,,38.5,20.7,341.0,1025.6,10.0,0.3,572.0,2.1,6.0,0,
3135,2023-05-11 14:00:00,18.1,18.1,52.56,8.2,0.0,0.0,0.0,,40.0,17.0,359.0,1025.0,10.0,0.5,506.0,1.8,5.0,0,
3136,2023-05-11 15:00:00,17.8,17.8,53.44,8.2,0.0,0.0,0.0,,40.0,18.3,359.0,1024.8,40.0,10.0,389.0,1.4,4.0,0,
3137,2023-05-11 16:00:00,17.5,17.5,52.56,7.7,0.0,0.0,0.0,,39.2,16.5,359.0,1025.1,10.0,0.0,223.0,0.8,2.0,0,
3138,2023-05-11 17:00:00,16.5,16.5,56.8,7.9,0.0,0.0,0.0,,27.7,14.7,357.0,1025.3,0.0,3.0,49.0,0.2,0.0,0,
3139,2023-05-11 18:00:00,15.5,15.5,60.56,7.9,0.0,0.0,0.0,,27.4,12.5,360.0,1025.7,40.0,10.0,9.0,0.0,0.0,0,
3140,2023-05-11 19:00:00,14.5,14.5,64.7,7.9,0.0,0.0,0.0,,27.7,9.0,360.0,1026.1,10.0,0.3,0.0,0.0,0.0,0,
3141,2023-05-11 20:00:00,13.2,13.2,70.0,7.8,0.0,0.0,0.0,,27.7,7.4,1.0,1025.9,10.0,0.0,0.0,0.0,0.0,0,
3142,2023-05-11 21:00:00,12.7,12.7,71.43,7.6,0.0,0.0,0.0,,27.4,10.7,1.0,1025.9,30.0,10.0,0.0,0.0,0.0,0,
3143,2023-05-11 22:00:00,11.7,11.7,74.72,7.3,0.0,0.0,0.0,,27.0,7.5,351.0,1026.4,10.0,0.0,0.0,0.0,0.0,0,
3144,2023-05-11 23:00:00,12.0,12.0,73.36,7.3,0.0,0.0,0.0,,24.8,9.2,351.0,1026.6,10.0,0.0,0.0,0.0,0.0,0,
3145,2023-05-12 00:00:00,8.8,6.8,87.87,6.9,0.0,0.0,0.0,,20.5,12.2,352.1,1027.0,0.0,0.0,0.0,0.0,0.0,0,
3146,2023-05-12 01:00:00,10.1,10.1,83.23,7.4,0.0,0.0,0.0,,20.5,0.3,330.0,1027.0,10.0,5.8,0.0,0.0,0.0,0,
3147,2023-05-12 02:00:00,11.6,11.6,74.61,7.2,0.0,0.0,0.0,,20.9,12.4,8.0,1026.7,10.0,25.6,0.0,0.0,0.0,2,
3148,2023-05-12 03:00:00,10.3,10.3,80.38,7.0,0.0,0.0,0.0,,20.5,7.5,9.0,1026.6,30.0,40.0,0.0,0.0,0.0,2,
3149,2023-05-12 04:00:00,10.2,10.2,80.8,7.0,0.0,0.0,0.0,,20.9,9.3,354.0,1026.6,10.0,73.6,0.0,0.0,0.0,2,
3150,2023-05-12 05:00:00,10.3,10.3,80.17,7.0,0.0,0.0,0.0,,24.1,9.4,3.0,1027.0,10.0,95.3,0.0,0.0,0.0,1,
3151,2023-05-12 06:00:00,10.4,10.4,80.83,7.2,0.0,0.0,0.0,,24.8,7.9,356.0,1027.5,30.0,50.0,0.0,0.0,0.0,2,
3152,2023-05-12 07:00:00,9.4,8.3,83.49,6.7,0.0,0.0,0.0,,24.8,8.0,47.0,1027.9,10.0,98.7,5.0,0.0,0.0,1,
3153,2023-05-12 08:00:00,9.5,8.4,83.39,6.8,0.0,0.0,0.0,,24.8,8.1,52.0,1028.5,10.0,96.5,34.0,0.1,0.0,1,
3154,2023-05-12 09:00:00,11.9,11.9,78.01,8.2,0.0,0.0,0.0,,25.2,4.3,40.0,1029.0,30.0,51.0,78.0,0.3,1.0,2,
3155,2023-05-12 10:00:00,13.8,13.8,71.38,8.8,0.0,0.0,0.0,,25.2,7.9,60.0,1029.1,10.0,95.5,243.0,0.9,2.0,1,
3156,2023-05-12 11:00:00,16.1,16.1,64.33,9.4,0.0,0.0,0.0,,23.4,5.5,40.0,1029.1,0.0,98.0,339.0,1.2,3.0,1,
3157,2023-05-12 12:00:00,17.8,17.8,52.15,7.9,0.0,0.0,0.0,,19.4,3.9,270.0,1028.7,30.0,31.6,349.0,1.3,3.0,2,
3158,2023-05-12 13:00:00,17.6,17.6,52.44,7.7,0.0,0.0,0.0,,14.8,10.9,190.0,1028.4,10.0,99.0,426.0,1.5,4.0,1,
3159,2023-05-12 14:00:00,16.5,16.5,59.09,8.4,0.0,0.0,0.0,,17.6,11.3,209.0,1028.6,10.0,96.7,383.0,1.4,4.0,1,
3160,2023-05-12 15:00:00,16.2,16.2,63.75,9.4,0.0,0.0,0.0,,19.1,8.2,179.0,1028.7,30.0,90.0,351.0,1.3,4.0,2,
3161,2023-05-12 16:00:00,15.6,15.6,70.99,10.4,0.0,0.0,0.0,,19.4,9.8,190.0,1029.2,10.0,98.3,145.0,0.5,1.0,1,
3162,2023-05-12 17:00:00,15.0,15.0,73.36,10.2,0.0,0.0,0.0,,15.5,2.5,198.0,1029.5,10.0,100.0,62.0,0.2,1.0,1,
3163,2023-05-12 18:00:00,14.2,14.2,86.83,12.0,0.0,0.0,0.0,,14.0,5.5,217.0,1030.3,25.0,98.0,9.0,0.0,0.0,1,
3164,2023-05-12 19:00:00,14.1,14.1,88.74,12.2,0.0,0.0,0.0,,11.9,2.2,180.0,1031.0,10.0,100.0,0.0,0.0,0.0,1,
3165,2023-05-12 20:00:00,13.8,13.8,91.92,12.5,0.0,0.0,0.0,,10.8,0.6,192.0,1031.5,10.0,47.4,0.0,0.0,0.0,2,
3166,2023-05-12 21:00:00,13.0,13.0,95.3,12.3,0.0,0.0,0.0,,12.2,0.3,200.0,1031.6,30.0,51.5,0.0,0.0,0.0,2,
3167,2023-05-12 22:00:00,12.1,12.1,99.89,12.0,0.0,0.0,0.0,,10.8,0.3,185.0,1031.9,10.0,5.4,0.0,0.0,0.0,0,
3168,2023-05-12 23:00:00,11.4,11.4,99.96,11.4,0.0,0.0,0.0,,10.4,0.6,235.0,1031.9,10.0,3.0,0.0,0.0,0.0,0,
3169,2023-05-13 00:00:00,10.9,10.9,99.91,10.9,0.0,0.0,0.0,,11.5,0.6,233.0,1031.8,21.0,71.7,0.0,0.0,0.0,2,
3170,2023-05-13 01:00:00,11.3,11.3,99.95,11.3,0.0,0.0,0.0,,11.9,0.3,254.0,1031.9,10.0,100.0,0.0,0.0,0.0,1,
3171,2023-05-13 02:00:00,10.7,10.7,99.94,10.7,0.0,0.0,0.0,,10.8,0.1,250.0,1031.6,10.0,100.0,0.0,0.0,0.0,1,
3172,2023-05-13 03:00:00,10.6,10.6,99.91,10.6,0.0,0.0,0.0,,10.4,5.0,50.0,1031.4,18.0,78.9,0.0,0.0,0.0,2,
3173,2023-05-13 04:00:00,9.9,9.6,99.97,9.9,0.0,0.0,0.0,,9.0,5.4,48.0,1031.0,5.0,100.0,0.0,0.0,0.0,1,
3174,2023-05-13 05:00:00,9.4,9.4,99.96,9.4,0.0,0.0,0.0,,4.3,2.1,42.0,1031.3,4.0,100.0,0.0,0.0,0.0,1,
3175,2023-05-13 06:00:00,9.2,9.2,99.97,9.2,0.0,0.0,0.0,,4.7,2.1,30.0,1031.6,0.0,10.0,0.0,0.0,0.0,0,
3176,2023-05-13 07:00:00,9.2,9.2,99.95,9.1,0.0,0.0,0.0,,5.4,0.3,286.0,1032.1,3.0,100.0,0.0,0.0,0.0,1,
3177,2023-05-13 08:00:00,9.4,8.5,99.98,9.4,0.0,0.0,0.0,,7.9,7.0,14.0,1032.7,0.0,100.0,20.0,0.1,0.0,1,
3178,2023-05-13 09:00:00,10.5,10.5,99.97,10.5,0.0,0.0,0.0,,11.5,0.1,275.0,1032.8,3.0,82.9,87.0,0.3,1.0,2,
3179,2023-05-13 10:00:00,11.0,11.0,99.93,11.0,0.0,0.0,0.0,,14.0,0.5,225.0,1032.8,9.0,98.3,142.0,0.5,1.0,1,
3180,2023-05-13 11:00:00,13.1,13.1,97.76,12.8,0.0,0.0,0.0,,16.2,3.4,68.0,1032.7,10.0,99.7,313.0,1.1,3.0,1,
3181,2023-05-13 12:00:00,14.6,14.6,83.93,11.9,0.0,0.0,0.0,,18.7,2.1,53.0,1031.8,25.0,30.0,566.0,2.0,6.0,2,
3182,2023-05-13 13:00:00,15.8,15.8,71.46,10.7,0.0,0.0,0.0,,19.1,5.6,125.0,1030.6,10.0,74.9,553.0,2.0,6.0,2,
3183,2023-05-13 14:00:00,16.0,16.0,72.87,11.1,0.0,0.0,0.0,,17.6,7.5,178.0,1029.9,10.0,77.2,449.0,1.6,4.0,2,
3184,2023-05-13 15:00:00,16.3,16.3,73.66,11.6,0.0,0.0,0.0,,15.1,9.0,203.0,1029.6,25.0,10.0,320.0,1.2,3.0,0,
3185,2023-05-13 16:00:00,15.2,15.2,77.11,11.2,0.0,0.0,0.0,,13.7,10.7,198.0,1029.7,10.0,16.5,204.0,0.7,2.0,0,
3186,2023-05-13 17:00:00,14.3,14.3,81.97,11.3,0.0,0.0,0.0,,11.9,5.5,206.0,1029.6,10.0,5.0,47.0,0.2,0.0,0,
3187,2023-05-13 18:00:00,12.5,12.5,91.78,11.2,0.0,0.0,0.0,,12.2,0.7,181.0,1029.9,25.0,10.0,7.0,0.0,0.0,0,
3188,2023-05-13 19:00:00,11.5,11.5,99.77,11.4,0.0,0.0,0.0,,12.6,0.5,204.0,1030.3,10.0,0.8,0.0,0.0,0.0,0,
3189,2023-05-13 20:00:00,11.0,11.0,99.85,10.9,0.0,0.0,0.0,,13.3,0.4,242.0,1030.4,10.0,0.8,0.0,0.0,0.0,0,
3190,2023-05-13 21:00:00,10.0,10.0,99.85,10.0,0.0,0.0,0.0,,11.9,0.6,262.0,1030.3,16.0,10.0,0.0,0.0,0.0,0,
3191,2023-05-13 22:00:00,9.5,9.5,99.93,9.5,0.0,0.0,0.0,,7.6,0.6,301.0,1030.3,10.0,0.5,0.0,0.0,0.0,0,
3192,2023-05-13 23:00:00,9.2,9.2,99.92,9.1,0.0,0.0,0.0,,5.8,0.6,303.0,1030.0,10.0,18.9,0.0,0.0,0.0,0,
3193,2023-05-14 00:00:00,8.8,8.8,99.91,8.8,0.0,0.0,0.0,,9.0,0.6,305.0,1029.7,12.0,10.0,0.0,0.0,0.0,0,
3194,2023-05-14 01:00:00,8.4,8.4,99.94,8.4,0.0,0.0,0.0,,9.4,0.7,329.0,1029.7,10.0,100.0,0.0,0.0,0.0,1,
3195,2023-05-14 02:00:00,8.4,7.2,99.91,8.3,0.0,0.0,0.0,,9.4,7.5,31.0,1029.5,10.0,100.0,0.0,0.0,0.0,1,
3196,2023-05-14 03:00:00,8.1,6.9,99.91,8.1,0.0,0.0,0.0,,12.2,7.4,47.0,1029.4,9.6,10.0,0.0,0.0,0.0,0,
3197,2023-05-14 04:00:00,7.6,7.6,99.84,7.6,0.0,0.0,0.0,,12.6,3.8,20.0,1029.2,10.0,100.0,0.0,0.0,0.0,1,
3198,2023-05-14 05:00:00,6.9,5.5,99.88,6.9,0.0,0.0,0.0,,14.0,7.4,11.0,1029.1,10.0,100.0,0.0,0.0,0.0,1,
3199,2023-05-14 06:00:00,7.1,5.5,99.91,7.1,0.0,0.0,0.0,,15.5,8.8,11.0,1029.2,2.4,42.0,0.0,0.0,0.0,2,
3200,2023-05-14 07:00:00,6.9,5.6,99.95,6.9,0.0,0.0,0.0,,16.6,7.2,30.0,1029.5,10.0,100.0,0.0,0.0,0.0,1,
3201,2023-05-14 08:00:00,7.0,5.7,99.89,7.0,0.0,0.0,0.0,,19.4,7.0,29.0,1029.9,10.0,95.7,23.0,0.1,0.0,1,
3202,2023-05-14 09:00:00,8.2,7.1,99.5,8.2,0.01,0.0,0.0,['rain'],21.2,7.3,11.0,1029.9,6.3,10.0,42.0,0.2,0.0,3,
3203,2023-05-14 10:00:00,11.7,11.7,88.41,9.9,0.0,0.0,0.0,,22.3,9.2,17.0,1029.4,10.0,8.5,275.0,1.0,3.0,0,
3204,2023-05-14 11:00:00,15.5,15.5,72.43,10.6,0.0,0.0,0.0,,24.8,6.2,21.0,1029.0,10.0,8.0,487.0,1.8,5.0,0,
3205,2023-05-14 12:00:00,18.5,18.5,55.64,9.5,0.0,0.0,0.0,,27.7,14.9,351.0,1027.6,30.0,10.0,548.0,2.0,5.0,0,
3206,2023-05-14 13:00:00,19.8,19.8,49.94,9.0,0.0,0.0,0.0,,28.1,16.3,352.0,1026.7,10.0,0.2,544.0,2.0,5.0,0,
3207,2023-05-14 14:00:00,19.8,19.8,49.57,9.0,0.0,0.0,0.0,,28.1,14.7,342.0,1026.0,10.0,0.0,480.0,1.7,5.0,0,
3208,2023-05-14 15:00:00,20.3,20.3,46.52,8.5,0.0,0.0,0.0,,27.4,14.8,343.0,1025.2,30.0,25.1,361.0,1.3,4.0,2,
3209,2023-05-14 16:00:00,19.6,19.6,52.14,9.5,0.0,0.0,0.0,,25.2,8.1,250.0,1024.9,10.0,1.7,192.0,0.7,2.0,0,
3210,2023-05-14 17:00:00,16.7,16.7,62.44,9.5,0.0,0.0,0.0,,11.2,2.5,245.0,1024.9,10.0,0.0,42.0,0.2,0.0,0,
3211,2023-05-14 18:00:00,13.7,13.7,78.1,9.9,0.0,0.0,0.0,,16.2,0.6,14.0,1025.3,30.0,0.0,6.0,0.0,0.0,0,
3212,2023-05-14 19:00:00,12.1,12.1,86.99,10.0,0.0,0.0,0.0,,16.2,0.6,309.0,1025.8,10.0,0.0,0.0,0.0,0.0,0,
3213,2023-05-14 20:00:00,11.3,11.3,92.16,10.1,0.0,0.0,0.0,,19.4,0.7,335.0,1026.1,10.0,1.7,0.0,0.0,0.0,0,
3214,2023-05-14 21:00:00,10.6,10.6,96.82,10.1,0.0,0.0,0.0,,20.2,0.7,356.0,1026.2,40.0,0.0,0.0,0.0,0.0,0,
3215,2023-05-14 22:00:00,12.2,12.2,75.26,8.0,0.0,0.0,0.0,,19.8,10.9,18.0,1026.2,10.0,0.0,0.0,0.0,0.0,0,
3216,2023-05-14 23:00:00,12.0,12.0,75.34,7.8,0.0,0.0,0.0,,18.7,7.8,5.0,1025.9,10.0,0.0,0.0,0.0,0.0,0,
3217,2023-05-15 00:00:00,11.7,11.7,76.85,7.8,0.0,0.0,0.0,,19.1,11.1,16.0,1025.7,40.0,0.0,0.0,0.0,0.0,0,
3218,2023-05-15 01:00:00,10.9,10.9,80.93,7.7,0.0,0.0,0.0,,20.5,9.4,30.0,1025.5,10.0,0.0,0.0,0.0,0.0,0,
3219,2023-05-15 02:00:00,11.0,11.0,82.62,8.2,0.0,0.0,0.0,,21.6,9.5,21.0,1025.2,10.0,0.0,0.0,0.0,0.0,0,
3220,2023-05-15 03:00:00,9.2,9.2,91.38,7.9,0.0,0.0,0.0,,22.3,1.2,331.0,1024.7,40.0,10.0,0.0,0.0,0.0,0,
3221,2023-05-15 04:00:00,10.8,10.8,82.65,8.0,0.0,0.0,0.0,,23.0,9.3,12.0,1024.4,10.0,0.0,0.0,0.0,0.0,0,
3222,2023-05-15 05:00:00,11.0,11.0,81.61,8.0,0.0,0.0,0.0,,25.2,9.5,16.0,1024.3,10.0,0.0,0.0,0.0,0.0,0,
3223,2023-05-15 06:00:00,10.4,10.4,82.49,7.5,0.0,0.0,0.0,,27.4,9.6,12.0,1024.2,40.0,10.0,0.0,0.0,0.0,0,
3224,2023-05-15 07:00:00,10.8,10.8,81.02,7.7,0.0,0.0,0.0,,29.5,11.4,8.0,1024.2,10.0,2.5,0.0,0.0,0.0,0,
3225,2023-05-15 08:00:00,12.5,12.5,74.46,8.1,0.0,0.0,0.0,,32.0,13.0,7.0,1024.4,10.0,12.8,17.0,0.1,0.0,0,
3226,2023-05-15 09:00:00,15.3,15.3,65.74,9.0,0.0,0.0,0.0,,34.2,14.8,358.0,1024.4,30.0,10.0,38.0,0.1,0.0,0,
3227,2023-05-15 10:00:00,17.3,17.3,59.39,9.3,0.0,0.0,0.0,,35.3,16.7,352.0,1024.1,10.0,20.4,241.0,0.9,2.0,2,
3228,2023-05-15 11:00:00,18.8,18.8,52.17,8.8,0.0,0.0,0.0,,37.8,15.4,350.0,1023.7,10.0,21.9,500.0,1.8,5.0,2,
3229,2023-05-15 12:00:00,20.1,20.1,48.46,8.9,0.0,0.0,0.0,,38.2,18.5,341.0,1022.7,30.0,29.5,560.0,2.0,6.0,2,
3230,2023-05-15 13:00:00,21.0,21.0,45.71,8.8,0.0,0.0,0.0,,39.6,18.8,350.0,1021.5,10.0,11.4,554.0,2.0,6.0,0,
3231,2023-05-15 14:00:00,21.5,21.5,37.88,6.6,0.0,0.0,0.0,,40.0,15.5,342.0,1020.7,10.0,8.0,476.0,1.7,5.0,0,
3232,2023-05-15 15:00:00,21.2,21.2,41.27,7.6,0.004,0.0,0.0,['rain'],39.2,18.3,350.0,1020.4,30.0,10.0,366.0,1.3,4.0,3,
3233,2023-05-15 16:00:00,20.4,20.4,46.47,8.6,0.0,0.0,0.0,,34.9,18.2,342.0,1020.3,10.0,3.7,217.0,0.8,2.0,0,
3234,2023-05-15 17:00:00,19.0,19.0,49.69,8.2,0.0,0.0,0.0,,25.6,14.7,351.0,1020.3,10.0,2.7,41.0,0.1,0.0,0,
3235,2023-05-15 18:00:00,17.9,17.9,53.88,8.4,0.0,0.0,0.0,,25.9,11.2,360.0,1020.5,30.0,32.6,7.0,0.0,0.0,2,
3236,2023-05-15 19:00:00,16.8,16.8,57.62,8.4,0.0,0.0,0.0,,28.1,9.4,360.0,1020.6,10.0,0.0,0.0,0.0,0.0,0,
3237,2023-05-15 20:00:00,16.2,16.2,57.92,7.9,0.0,0.0,0.0,,28.8,9.5,350.0,1020.7,10.0,3.5,0.0,0.0,0.0,0,
3238,2023-05-15 21:00:00,15.0,15.0,60.48,7.4,0.0,0.0,0.0,,28.8,9.5,359.0,1020.7,30.0,10.0,0.0,0.0,0.0,0,
3239,2023-05-15 22:00:00,15.0,15.0,59.71,7.2,0.0,0.0,0.0,,28.4,9.5,350.0,1020.8,10.0,18.2,0.0,0.0,0.0,0,
3240,2023-05-15 23:00:00,14.3,14.3,60.98,6.9,0.0,0.0,0.0,,27.4,9.5,331.0,1020.7,10.0,13.4,0.0,0.0,0.0,0,
3241,2023-05-16 00:00:00,13.7,13.7,62.59,6.7,0.0,0.0,0.0,,26.6,9.6,359.0,1020.2,30.0,10.0,0.0,0.0,0.0,0,
3242,2023-05-16 01:00:00,13.4,13.4,61.91,6.2,0.0,0.0,0.0,,25.6,9.6,332.0,1019.9,0.0,0.2,0.0,0.0,0.0,0,
3243,2023-05-16 02:00:00,13.0,13.0,63.37,6.2,0.0,0.0,0.0,,24.5,7.8,350.0,1019.7,10.0,3.3,0.0,0.0,0.0,0,
3244,2023-05-16 03:00:00,12.6,12.6,65.62,6.3,0.0,0.0,0.0,,22.7,7.3,350.0,1019.4,0.0,30.6,0.0,0.0,0.0,2,
3245,2023-05-16 04:00:00,12.4,12.4,66.45,6.3,0.0,0.0,0.0,,20.2,9.4,350.0,1019.3,10.0,39.4,0.0,0.0,0.0,2,
3246,2023-05-16 05:00:00,12.1,12.1,68.37,6.4,0.0,0.0,0.0,,20.2,9.4,350.0,1019.2,10.0,30.9,0.0,0.0,0.0,2,
3247,2023-05-16 06:00:00,11.0,11.0,74.03,6.5,0.0,0.0,0.0,,19.4,5.7,328.0,1019.4,30.0,10.0,0.0,0.0,0.0,0,
3248,2023-05-16 07:00:00,10.5,10.5,80.14,7.2,0.0,0.0,0.0,,19.1,4.1,331.0,1019.7,10.0,50.4,0.0,0.0,0.0,2,
3249,2023-05-16 08:00:00,12.8,12.8,83.18,10.0,0.0,0.0,0.0,,21.6,6.0,269.0,1021.1,10.0,96.9,12.0,0.0,0.0,1,
3250,2023-05-16 09:00:00,12.1,12.1,99.87,12.1,3.727,0.0,0.0,['rain'],28.4,10.1,195.0,1022.1,5.9,98.0,43.0,0.2,0.0,5,
3251,2023-05-16 10:00:00,12.1,12.1,96.96,11.6,0.0,0.0,0.0,,36.4,10.0,202.0,1023.1,10.0,100.0,59.0,0.2,1.0,1,
3252,2023-05-16 11:00:00,12.1,12.1,92.06,10.9,0.0,0.0,0.0,,37.4,11.5,203.0,1023.5,10.0,100.0,78.0,0.3,1.0,1,
3253,2023-05-16 12:00:00,13.3,13.3,69.77,7.9,0.0,0.0,0.0,,37.8,13.3,192.0,1023.6,18.0,98.0,196.0,0.7,2.0,1,
3254,2023-05-16 13:00:00,13.4,13.4,58.83,5.5,0.0,0.0,0.0,,39.6,15.3,191.0,1023.8,10.0,95.0,203.0,0.7,2.0,1,
3255,2023-05-16 14:00:00,13.5,13.5,55.67,4.8,0.0,0.0,0.0,,43.9,13.6,190.0,1024.1,10.0,100.0,191.0,0.7,2.0,1,
3256,2023-05-16 15:00:00,13.5,13.5,61.77,6.3,1.859,0.0,0.0,['rain'],43.6,15.3,180.0,1024.7,30.0,90.0,232.0,0.8,2.0,6,
3257,2023-05-16 16:00:00,12.9,12.9,53.73,3.8,0.0,0.0,0.0,,42.1,12.0,180.0,1025.0,10.0,57.6,254.0,0.9,3.0,2,
3258,2023-05-16 17:00:00,12.4,12.4,58.82,4.6,0.0,0.0,0.0,,32.8,11.3,172.0,1025.4,10.0,46.1,40.0,0.1,0.0,2,
3259,2023-05-16 18:00:00,11.2,11.2,61.25,4.0,0.0,0.0,0.0,,29.2,8.0,170.0,1026.2,20.0,43.0,5.0,0.0,0.0,2,
3260,2023-05-16 19:00:00,10.4,10.4,68.8,4.9,0.0,0.0,0.0,,25.9,9.6,161.0,1026.7,10.0,65.9,0.0,0.0,0.0,2,
3261,2023-05-16 20:00:00,9.9,9.0,69.8,4.7,0.0,0.0,0.0,,24.5,8.0,133.0,1027.1,10.0,64.6,0.0,0.0,0.0,2,
3262,2023-05-16 21:00:00,8.5,8.5,84.66,6.0,0.0,0.0,0.0,,23.4,4.0,186.0,1027.5,30.0,88.5,0.0,0.0,0.0,2,
3263,2023-05-16 22:00:00,9.2,8.6,85.05,6.8,0.0,0.0,0.0,,19.8,5.6,160.0,1027.8,10.0,44.1,0.0,0.0,0.0,2,
3264,2023-05-16 23:00:00,7.2,7.2,92.05,6.0,0.0,0.0,0.0,,15.5,0.6,157.0,1027.7,10.0,39.9,0.0,0.0,0.0,2,
3265,2023-05-17 00:00:00,7.2,7.2,96.13,6.6,0.0,0.0,0.0,,13.7,0.7,175.0,1027.8,25.0,10.0,0.0,0.0,0.0,0,
3266,2023-05-17 01:00:00,6.9,6.9,95.17,6.2,0.0,0.0,0.0,,13.0,0.7,141.0,1027.6,10.0,37.6,0.0,0.0,0.0,2,
3267,2023-05-17 02:00:00,6.0,6.0,99.31,5.9,0.0,0.0,0.0,,13.3,0.3,176.0,1027.5,10.0,60.3,0.0,0.0,0.0,2,
3268,2023-05-17 03:00:00,6.1,6.1,99.34,6.0,0.365,0.0,0.0,['rain'],13.7,0.4,128.0,1027.2,25.0,73.6,0.0,0.0,0.0,6,
3269,2023-05-17 04:00:00,5.7,5.7,99.11,5.5,0.0,0.0,0.0,,13.7,0.3,138.0,1027.1,10.0,13.4,0.0,0.0,0.0,0,
3270,2023-05-17 05:00:00,5.0,5.0,99.3,4.9,0.0,0.0,0.0,,16.2,0.0,140.0,1027.1,10.0,3.7,0.0,0.0,0.0,0,
3271,2023-05-17 06:00:00,4.9,4.9,99.5,4.8,0.0,0.0,0.0,,15.1,0.2,183.0,1027.6,25.0,40.0,0.0,0.0,0.0,2,
3272,2023-05-17 07:00:00,4.4,4.4,99.81,4.4,0.0,0.0,0.0,,14.8,0.1,346.0,1027.8,10.0,4.7,0.0,0.0,0.0,0,
3273,2023-05-17 08:00:00,5.3,5.3,99.76,5.2,0.0,0.0,0.0,,15.1,2.0,72.0,1028.5,10.0,84.3,17.0,0.1,0.0,2,
3274,2023-05-17 09:00:00,8.1,7.5,82.53,5.3,0.007,0.0,0.0,['rain'],17.3,5.2,34.0,1028.9,30.0,10.0,35.0,0.1,0.0,3,
3275,2023-05-17 10:00:00,11.1,11.1,71.73,6.2,0.0,0.0,0.0,,21.6,3.4,37.0,1028.9,10.0,40.3,264.0,1.0,3.0,2,
3276,2023-05-17 11:00:00,13.0,13.0,56.29,4.5,0.0,0.0,0.0,,28.1,12.6,126.0,1028.8,10.0,17.2,506.0,1.8,5.0,0,
3277,2023-05-17 12:00:00,13.8,13.8,47.63,2.8,0.0,0.0,0.0,,29.9,13.1,130.0,1027.9,30.0,40.0,556.0,2.0,6.0,2,
3278,2023-05-17 13:00:00,14.0,14.0,46.75,2.8,0.0,0.0,0.0,,29.9,13.3,113.0,1027.0,10.0,1.5,494.0,1.8,5.0,0,
3279,2023-05-17 14:00:00,14.6,14.6,46.5,3.2,0.0,0.0,0.0,,29.2,13.3,150.0,1026.5,10.0,7.0,403.0,1.5,4.0,0,
3280,2023-05-17 15:00:00,14.5,14.5,45.61,2.9,0.0,0.0,0.0,,27.7,10.0,151.0,1026.1,40.0,16.0,392.0,1.4,4.0,0,
3281,2023-05-17 16:00:00,13.5,13.5,49.49,3.1,0.0,0.0,0.0,,25.9,11.6,161.0,1026.4,10.0,25.4,150.0,0.5,2.0,2,
3282,2023-05-17 17:00:00,12.6,12.6,55.39,3.9,0.0,0.0,0.0,,23.8,9.9,170.0,1026.4,10.0,29.2,41.0,0.1,0.0,2,
3283,2023-05-17 18:00:00,11.3,11.3,63.26,4.5,0.0,0.0,0.0,,18.0,8.0,160.0,1026.3,40.0,38.4,5.0,0.0,0.0,2,
3284,2023-05-17 19:00:00,10.0,9.1,70.99,5.0,0.0,0.0,0.0,,14.8,7.7,168.0,1026.6,10.0,77.7,0.0,0.0,0.0,2,
3285,2023-05-17 20:00:00,9.8,8.8,72.44,5.1,0.0,0.0,0.0,,14.4,7.9,169.0,1026.5,10.0,90.1,0.0,0.0,0.0,1,
3286,2023-05-17 21:00:00,8.8,8.8,80.33,5.6,0.0,0.0,0.0,,13.3,4.1,179.0,1026.8,30.0,96.1,0.0,0.0,0.0,1,
3287,2023-05-17 22:00:00,8.4,8.4,84.46,6.0,0.0,0.0,0.0,,13.7,3.9,172.0,1026.7,10.0,90.1,0.0,0.0,0.0,1,
3288,2023-05-17 23:00:00,8.4,8.4,83.26,5.8,0.0,0.0,0.0,,13.7,0.6,216.0,1026.3,10.0,96.1,0.0,0.0,0.0,1,
3289,2023-05-18 00:00:00,8.5,8.5,81.8,5.6,0.0,0.0,0.0,,12.2,2.2,177.0,1025.9,30.0,98.0,0.0,0.0,0.0,1,
3290,2023-05-18 01:00:00,8.6,8.1,78.51,5.1,0.0,0.0,0.0,,10.4,5.4,167.0,1025.5,0.0,55.8,0.0,0.0,0.0,2,
3291,2023-05-18 02:00:00,6.6,6.6,89.86,5.0,0.0,0.0,0.0,,9.0,0.6,284.0,1025.1,10.0,39.0,0.0,0.0,0.0,2,
3292,2023-05-18 03:00:00,5.6,5.6,96.84,5.2,0.0,0.0,0.0,,7.9,0.6,284.0,1024.9,30.0,37.0,0.0,0.0,0.0,2,
