,ID,longitude,latitude,pile_num,perimeter,area
1329,1329,4.87270879745,52.348941803,1,399.1133465381817,11584.854584725688
1330,1330,4.96507787704,52.3241043091,1,398.9615894705262,11578.350149675674
1331,1331,4.87078094482,52.3664703369,1,399.2205876071869,11589.450663485744
1332,1332,4.85952615738,52.3241691589,1,398.96198539558503,11578.367120169189
1333,1333,4.91701221466,52.3692893982,2,399.2378458264413,11590.190278686823
1334,1334,4.9226391315499995,52.3719291687,2,426.9977390450253,13246.456059779832
1335,1335,4.87687015533,52.3600082397,1,399.18103828141295,11587.755715241634
1336,1336,4.84512996674,52.3451728821,1,399.0903032887093,11583.866970547722
1337,1337,4.90834712982,52.3525238037,1,399.13525198294207,11585.793420660428
1338,1338,4.852039814,52.3534393311,1,399.14085160443324,11586.0334104123
1339,1339,4.84920501709,52.3698234558,2,539.4114786139727,18183.063639164036
1340,1340,4.86457395554,52.3670921326,1,399.2243939617458,11589.613788612174
1341,1341,4.88096904755,52.3319473267,1,399.0094848852578,11580.403052380898
1342,1342,4.8846821785,52.4066390991,1,399.4667868811228,11600.001000058348
1343,1343,4.81561088562,52.3532104492,1,399.1394516691601,11585.973411743518
1344,1344,4.87379193306,52.3513298035,2,419.06022397180664,13114.500633991469
1345,1345,4.94351005554,52.376499176,1,399.2819977279608,11592.082409323057
1346,1346,4.79413223267,52.3514862061,1,399.1289061313267,11585.52144785441
1347,1347,4.84836816788,52.3470878601,1,399.1020108203366,11584.368747195751
1348,1348,4.90967607498,52.3907928467,2,399.36958944136603,11595.836003343644
1349,1349,4.91468286514,52.3462028503,1,399.09659999303585,11584.136843361643
1350,1350,4.89560890198,52.3506546021,1,399.1238204143681,11585.303481597603
1351,1351,4.87717676163,52.3277397156,1,398.9837871058009,11579.301596586189
1352,1352,4.825447559355,52.3559455872,2,405.75951974765377,12098.152993742195
1353,1353,4.91491794586,52.4027023315,1,399.44263062284404,11598.965905921032
1354,1354,4.86010503769,52.344751357999996,2,538.921504411887,17922.403155848737
1355,1355,4.87163877487,52.3488235474,1,399.11262344000704,11584.823593544927
1356,1356,4.91008377075,52.3432044983,2,399.07827070879375,11583.351258858094
1357,1357,4.88719797134,52.3865623474,1,399.3436567608498,11594.724723263082
1358,1358,4.87389612198,52.3464317322,1,399.097999316683,11584.196817363116
1359,1359,4.9424738884,52.3669815063,1,399.2237167477692,11589.584765928648
1360,1360,4.91637682915,52.3825683594,2,413.96376283112625,12606.252738406814
1361,1361,4.88624000549,52.3887557983,1,399.3571016147664,11595.300871012962
1362,1362,4.95016384125,52.3688240051,1,399.23499649372064,11590.068168718533
1363,1363,4.82394218445,52.3524589539,1,399.13485535518436,11585.776421885297
1364,1364,4.85568904877,52.3531532288,1,399.1391016895384,11585.958412280746
1365,1365,4.92523193359,52.3593978882,1,399.17730363436954,11587.59565898021
1366,1366,4.86937999725,52.3738288879,1,399.26564285207013,11591.381526734433
1367,1367,4.85283517838,52.3589744568,1,399.1747128044305,11587.48462321329
1368,1368,4.93873119354,52.4044647217,1,399.4534440276143,11599.429261523108
1369,1369,4.82663822174,52.3563537598,1,399.15867919890513,11586.79746365865
1370,1370,4.88374519348,52.3983573914,1,399.4159766929169,11597.823769070923
1371,1371,4.93409061432,52.406465530350005,2,440.89519874129917,14720.727013044005
1372,1372,4.8554489612600005,52.37065505985,2,445.2523258662624,14208.268547752885
1373,1373,4.88961791992,52.350692749,1,399.1240536979315,11585.313479805061
1374,1374,4.79614019394,52.3538589478,1,399.1434182041808,11586.143409992445
1375,1375,4.8825302124,52.3508415222,1,399.12496351195387,11585.352473120807
1376,1376,5.01353120804,52.3052711487,1,398.84667559509444,11573.424443531901
1377,1377,4.80246686935,52.3433914185,1,399.07941327552686,11583.40022896293
1378,1378,4.91304922104,52.3828277588,1,399.3207696764533,11593.743939994754
