,ID,longitude,latitude,pile_num,perimeter,area
132,133,-118.38428177625,33.929772872775004,4,779.0037662852851,45050.82955534977
133,134,-118.385781273,33.9297701805,1,603.4594159551818,28581.173319353788
134,135,-118.53372424084614,34.170970577630776,13,729.1144730402902,41065.97291715269
135,136,-118.19433553100001,33.84628684635,2,667.0381096105165,35037.458892998875
136,137,-118.231759744,34.1665176851,1,604.4207418261532,28661.087622621573
137,138,-118.151862787,33.9246076945,1,603.438584870521,28579.441113553585
138,139,-118.3537349565,33.9179986434,2,623.4262365809935,30637.727892208575
139,140,-118.3857061,33.9248509,1,603.4395660996007,28579.522707995035
140,141,-118.310496008,34.1864260667,1,604.5021211858301,28667.850421573596
141,142,-118.342978,33.809219999999996,2,646.9762302373317,32844.62608711035
142,144,-118.277513691,34.0279772418,1,603.8567561722543,28614.209751125207
143,145,-118.258897346,34.1555024808,1,604.3757512091606,28657.348658521587
144,146,-118.60799100466666,34.170188432799996,3,681.647747031452,35854.679466107285
145,147,-118.430063787,34.28484208005,2,617.380890101108,29903.945106498995
146,148,-118.347468779,34.1690298145,1,604.4310060005135,28661.940616424352
147,149,-118.33106516699999,34.1645603784,2,667.3211421760883,34357.47647246714
148,150,-118.32673,34.198357,1,604.5509315386709,28671.906501514808
149,151,-118.30196717999999,34.179967853950004,2,682.5541635981053,36086.174822679066
150,152,-118.2646837275,34.04064326275,4,620.5371561427085,30150.509828666898
151,153,-118.18574522366667,33.8750081729,3,636.4473637598431,32029.55866626239
152,154,-118.26616262133332,34.06900324553334,3,672.5373289866643,35395.18411389226
153,157,-118.39578409299999,34.1817401689,3,764.7003609085392,44041.36136136478
154,158,-118.4155232958,33.96945614573,10,776.1412163405942,44923.923395683705
155,159,-118.394110136,33.894916269,2,610.0834244150901,29219.58418555574
156,160,-118.352539673,33.7836152526,1,602.8718229814499,28532.303401567955
157,161,-118.39448557616667,33.89857724826667,6,888.3594179949101,54176.077712294864
158,162,-118.4173642,34.0610319,1,603.9909501702259,28625.36530984336
159,163,-118.372672415,33.9277100369,2,886.7268561768954,50843.20335602746
160,164,-118.373321006,33.9285197016,2,886.7268561768954,50843.20335602746
161,165,-118.182944713,33.8696437032,1,603.2171464545945,28561.026032319103
162,166,-118.341729026,33.7999947334,1,602.937452295641,28537.76266732212
163,167,-118.440409172,34.2825688029,1,604.896310258003,28700.603517423584
164,168,-118.441990285,34.2840554225,1,604.902420930753,28701.111188738272
165,169,-118.438480245,34.2804248001,1,604.8874982775391,28699.87141956334
166,170,-118.44166636700001,34.281492446049995,2,749.7949977546848,41942.74470948357
167,171,-118.43060251656253,34.204597926293744,16,789.5623441759112,48483.287473073535
168,172,-118.534254102,34.2006821476,1,604.5604474163015,28672.697244752417
169,173,-118.58058060566668,34.24856007779999,9,840.1277459659593,52506.662915784116
170,174,-118.38559517,33.8331228356,1,603.07036086208,28548.817754676864
171,175,-118.48977548122222,34.011543484311105,9,761.7296331588402,44193.160463720385
172,176,-118.3143214185,33.84121823595,2,617.0807362391292,29764.96913647027
173,177,-118.57180745114285,34.27586381181428,8,1551.6109109412798,90644.94421873335
174,178,-118.35429596066668,33.832817507099996,3,823.7917294551133,47857.27475845422
175,180,-118.436966,33.996166,1,603.727827602567,28603.491024200597
176,181,-118.24107879620001,34.05778429493999,5,771.7725359476271,43725.41617828031
177,182,-118.353127109,33.8325432959,1,603.0680338050294,28548.624202358016
178,183,-118.4329139605,34.0633631921,2,607.3827171084432,28951.655447686862
179,184,-118.22676482133333,34.1663276135,3,640.7204215770251,31961.174865607936
180,185,-118.48372097916665,33.998405527466666,6,768.1307557698839,43998.64239839017
181,186,-118.30948373855553,34.09790280474445,10,1109.5146981055088,67386.10161145257
182,187,-118.199077061,33.7667124846,1,602.804155503124,28526.674358037315
183,188,-118.490875,34.01811,1,603.816742180554,28610.883202967136
184,189,-118.310902227,34.0984624621,2,1118.3956392877274,57149.23953061082
185,190,-118.21568523900001,33.795505657,2,613.5448154869667,29461.498038888865
186,191,-118.24098753300001,34.03348844435,2,621.7090430315137,30228.23495941583
187,192,-118.5739709,34.2758234,2,1209.7359214088292,57396.49645389721
188,193,-118.32202848700001,33.922436769650005,2,616.5364497243352,29913.209416239995
189,194,-118.302901625,34.059481114,1,603.9846491961458,28624.84153028438
190,195,-118.33890500000001,33.807636,2,614.1194773164013,29704.31887388231
191,196,-118.3971350145,33.930026742449996,2,617.1948219258467,29773.54286871795
192,197,-118.43713032324999,34.1569019586,9,1526.465913171195,85290.75241400363
193,198,-118.1862125,33.8063096,1,602.9627696304069,28539.868587522833
194,199,-118.2146483505,33.750318887125005,4,661.7166958689593,34646.848232622826
195,200,-118.52482409275,34.047579183775,4,724.7792529193034,40527.82109591727
196,201,-118.333702549,33.8058236912,1,602.9608212479965,28539.706520391144
197,202,-118.3348907675,33.804880193500004,6,717.9501998545006,40445.377422906815
198,203,-118.5920634228,34.18355140050001,5,729.0810568264878,40007.483067974135
199,204,-118.438714034,34.1565794559,3,1502.842594688313,79460.90454427348
200,205,-118.386705943,34.0209406393,1,603.8282189917093,28611.83733187282
201,206,-118.3875775,33.9516114,1,603.5476090518138,28588.50675236659
202,207,-118.486922373,34.01615814335,2,651.7112650884565,33076.70229091203
203,208,-118.4419347,33.9919284,1,603.7106690092554,28602.064445909684
204,209,-118.42621088233334,33.97662268726666,3,622.8450411772716,30311.814181451817
205,210,-118.48461830549999,34.157116256449996,2,612.6354099925453,29382.180141027584
206,211,-118.3708938,34.1603669,1,604.3956163207692,28658.999569951804
207,212,-118.25493,34.046955,1,603.9337731493799,28620.61229378689
208,213,-118.497632037,34.0302918137,1,603.8661452758571,28614.990298616478
209,214,-118.314125,34.163044,1,604.4065510894434,28659.908306842226
210,215,-118.375143815,34.0950033711,1,604.129106576502,28636.849284573003
211,216,-118.2171547335,34.0507089515,8,816.4055929996887,50278.84597821042
212,217,-118.316864298,34.177245984,1,604.4645853636042,28664.731157116246
213,218,-118.339164942,33.8087097063,1,602.9723942274346,28540.669161871105
214,219,-118.367183965,34.0902880511,1,604.1099155631046,28635.254129356796
215,220,-118.306697245,34.18323543775714,7,729.0112773161029,40602.69687315179
216,221,-118.487852041,34.0283727303,1,603.8583603962742,28614.34311590626
217,222,-118.28378081049999,34.0197571206,2,621.9656483685305,30414.909929931386
218,223,-118.232409262,34.04550975555,2,634.3532665195505,31310.4020619978
219,224,-118.56102333333335,34.241892,3,722.6425480605171,40088.258031245714
220,225,-118.25822,34.0424405,2,654.9220868880026,33862.28695066981
221,226,-118.200171583,33.7666438391,1,602.803880812828,28526.65150693533
222,227,-118.452091648,34.0197403522,1,603.8233522294494,28611.432732643425
223,228,-118.256884752,34.0495983716,1,603.9445067065554,28621.50456678439
224,229,-118.2761873,34.1465948,1,604.3393874118585,28654.32655309119
225,230,-118.216895666,34.1393690536,1,604.3099021277912,28651.8760534885
226,231,-118.397253,33.739188,1,602.6940928303876,28517.518079173617
